,Site,TempOut,OutHum,DewPt,WindSpeed,WindRun,WindChill,HeatIndex,THWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,P_GEN,Temp_Pressure_ratio,Humidity_Radiation_ratio
63,YMCA,13.3,88.0,11.4,0,0.0,13.3,13.3,13.3,765.0,0.0,0.0,51.0,2.19,0.161,0.01738562091503268,1.7254901960784315
64,YMCA,14.6,87.0,12.5,0,0.0,14.6,14.6,14.6,765.0,0.0,0.0,68.0,2.92,0.224,0.019084967320261437,1.2794117647058822
65,YMCA,15.8,79.0,12.1,0,0.0,15.8,15.7,15.7,765.0,0.0,0.0,80.0,3.44,0.283,0.02065359477124183,0.9875
66,YMCA,17.6,72.0,12.4,0,0.0,17.6,17.5,17.5,764.9,0.0,0.0,261.0,11.22,0.272,0.023009543731206696,0.27586206896551724
67,YMCA,19.4,64.0,12.5,0,0.0,19.4,19.4,19.4,765.0,0.0,0.0,425.0,18.28,0.273,0.025359477124183006,0.15058823529411763
68,YMCA,20.3,58.0,11.8,0,0.0,20.3,19.9,19.9,765.1,0.0,0.0,463.0,19.91,0.286,0.026532479414455627,0.12526997840172785
69,YMCA,21.0,55.0,11.6,0,0.0,21.0,20.3,20.3,765.1,0.0,0.0,544.0,23.4,0.333,0.027447392497712716,0.10110294117647059
70,YMCA,22.0,52.0,11.7,0,0.0,22.0,21.5,21.5,765.0,0.0,0.0,750.0,32.25,0.099,0.02875816993464052,0.06933333333333333
71,YMCA,21.1,55.0,11.7,0,0.0,21.1,20.3,20.3,765.1,0.0,0.0,307.0,13.2,0.099,0.027578094366749444,0.1791530944625407
72,YMCA,20.1,58.0,11.5,0,0.0,20.1,19.8,19.8,765.1,0.0,0.0,239.0,10.28,0.089,0.026271075676382174,0.24267782426778242
73,YMCA,20.7,53.0,10.8,0,0.0,20.7,20.1,20.1,765.1,0.0,0.0,243.0,10.45,0.363,0.027055286890602534,0.21810699588477367
74,YMCA,22.3,47.0,10.4,1,0.5,22.3,21.6,21.6,764.9,0.0,0.0,1004.0,43.18,0.119,0.029154137795790302,0.046812749003984064
75,YMCA,21.9,51.0,11.3,0,0.0,21.9,21.3,21.3,764.9,0.0,0.0,340.0,14.62,0.286,0.028631193620081055,0.15
76,YMCA,23.1,49.0,11.8,0,0.0,23.1,22.8,22.8,764.7,0.0,0.0,651.0,28.0,0.183,0.030207924676343666,0.07526881720430108
77,YMCA,23.2,48.0,11.5,0,0.0,23.2,22.9,22.9,764.6,0.0,0.0,452.0,19.44,0.222,0.03034266283023803,0.10619469026548672
78,YMCA,24.1,45.0,11.4,1,0.5,24.1,23.9,23.9,764.4,0.0,0.0,866.0,37.24,0.238,0.0315279958137101,0.05196304849884527
79,YMCA,23.7,44.0,10.7,2,1.0,23.7,23.4,23.4,764.3,0.0,0.0,805.0,34.62,0.212,0.031008766191286147,0.0546583850931677
80,YMCA,23.8,46.0,11.5,1,0.5,23.8,23.7,23.7,764.2,0.0,0.0,540.0,23.22,0.065,0.03114367966500916,0.08518518518518518
81,YMCA,23.8,46.0,11.5,0,0.0,23.8,23.6,23.6,764.1,0.0,0.0,441.0,18.97,0.045,0.031147755529380972,0.10430839002267574
82,YMCA,22.7,48.0,11.1,0,0.0,22.7,22.3,22.3,764.0,0.0,0.0,175.0,7.53,0.051,0.029712041884816753,0.2742857142857143
83,YMCA,22.8,52.0,12.5,3,1.5,22.8,22.7,22.7,763.7,0.0,0.0,590.0,25.37,0.038,0.029854654969228754,0.08813559322033898
84,YMCA,23.1,53.0,13.0,2,1.0,23.1,23.1,23.1,763.6,0.0,0.0,635.0,27.31,0.031,0.030251440544787848,0.08346456692913386
85,YMCA,22.9,53.0,12.8,2,1.0,22.9,22.8,22.8,763.5,0.0,0.0,460.0,19.78,0.017,0.029993451211525867,0.11521739130434783
86,YMCA,22.4,54.0,12.6,3,1.5,22.4,22.2,22.2,763.4,0.0,0.0,229.0,9.85,0.014,0.029342415509562483,0.23580786026200873
87,YMCA,21.9,54.0,12.2,3,1.5,21.9,21.5,21.5,763.3,0.0,0.0,356.0,15.31,0.009,0.02869120922311018,0.15168539325842698
88,YMCA,21.4,54.0,11.7,3,1.5,21.4,20.8,20.8,763.3,0.0,0.0,275.0,11.83,0.005,0.028036158784226384,0.19636363636363635
89,YMCA,20.7,56.0,11.6,4,2.0,20.7,20.2,20.2,763.3,0.0,0.0,185.0,7.96,0.001,0.027119088169789075,0.3027027027027027
90,YMCA,12.8,83.0,10.0,0,0.0,12.8,12.7,12.7,766.2,0.0,0.0,0.0,0.0,0.015,0.01670582093448186,inf
91,YMCA,12.3,84.0,9.7,0,0.0,12.3,12.3,12.3,766.1,0.0,0.0,4.0,0.17,0.078,0.01605534525518862,21.0
92,YMCA,12.1,86.0,9.8,0,0.0,12.1,12.1,12.1,766.1,0.0,0.0,8.0,0.34,0.188,0.015794282730714006,10.75
93,YMCA,13.4,86.0,11.1,0,0.0,13.4,13.3,13.3,762.6,0.0,0.0,72.0,3.1,0.233,0.017571466037241017,1.1944444444444444
94,YMCA,15.2,83.0,12.4,0,0.0,15.2,15.2,15.2,762.7,0.0,0.0,69.0,2.97,0.263,0.019929198898649532,1.2028985507246377
95,YMCA,16.7,73.0,11.9,0,0.0,16.7,16.6,16.6,762.8,0.0,0.0,228.0,9.81,0.288,0.0218930256948086,0.3201754385964912
96,YMCA,18.2,69.0,12.4,0,0.0,18.2,18.2,18.2,762.8,0.0,0.0,451.0,19.4,0.307,0.023859465128474044,0.15299334811529933
97,YMCA,19.3,66.0,12.8,0,0.0,19.3,19.3,19.3,762.7,0.0,0.0,529.0,22.75,0.32,0.025304838075258948,0.12476370510396975
98,YMCA,20.6,63.0,13.3,0,0.0,20.6,20.4,20.4,762.6,0.0,0.0,602.0,25.89,0.323,0.02701285077366903,0.10465116279069768
99,YMCA,21.5,60.0,13.4,1,0.5,21.5,21.2,21.2,762.5,0.0,0.0,662.0,28.47,0.35,0.02819672131147541,0.09063444108761329
100,YMCA,22.3,57.0,13.4,0,0.0,22.3,22.2,22.2,762.4,0.0,0.0,684.0,29.42,0.148,0.029249737670514166,0.08333333333333333
101,YMCA,22.5,51.0,11.9,0,0.0,22.5,22.2,22.2,762.3,0.0,0.0,524.0,22.53,0.142,0.0295159386068477,0.09732824427480916
102,YMCA,22.6,56.0,13.4,0,0.0,22.6,22.6,22.6,762.1,0.0,0.0,429.0,18.45,0.328,0.02965490093163627,0.13053613053613053
103,YMCA,22.8,50.0,11.9,1,0.5,22.8,22.6,22.6,762.1,0.0,0.0,539.0,23.18,0.292,0.029917333683243667,0.09276437847866419
104,YMCA,23.1,50.0,12.1,0,0.0,23.1,22.8,22.8,761.9,0.0,0.0,569.0,24.47,0.314,0.030318939493371836,0.08787346221441125
105,YMCA,24.5,49.0,13.1,0,0.0,24.5,24.4,24.4,761.8,0.0,0.0,794.0,34.15,0.279,0.03216067209241271,0.061712846347607056
106,YMCA,23.8,49.0,12.5,1,0.5,23.8,23.8,23.8,761.7,0.0,0.0,479.0,20.6,0.074,0.031245897334908755,0.1022964509394572
107,YMCA,23.8,49.0,12.5,0,0.0,23.8,23.8,23.8,761.6,0.0,0.0,287.0,12.34,0.072,0.03125,0.17073170731707318
108,YMCA,23.9,51.0,13.1,0,0.0,23.9,24.0,24.0,761.4,0.0,0.0,241.0,10.36,0.062,0.03138954557394274,0.21161825726141079
109,YMCA,23.7,51.0,12.9,0,0.0,23.7,23.7,23.7,761.3,0.0,0.0,175.0,7.53,0.063,0.03113096019965848,0.2914285714285714
110,YMCA,22.5,58.0,13.8,2,1.0,22.5,22.5,22.5,761.2,0.0,0.0,194.0,8.34,0.057,0.02955859169732002,0.29896907216494845
111,YMCA,22.1,59.0,13.7,4,2.0,22.1,21.9,21.9,761.1,0.0,0.0,182.0,7.83,0.045,0.029036920247010906,0.3241758241758242
112,YMCA,22.3,60.0,14.2,2,1.0,22.3,22.3,22.3,760.9,0.0,0.0,175.0,7.53,0.048,0.029307399132606125,0.34285714285714286
113,YMCA,22.2,60.0,14.1,3,1.5,22.2,22.2,22.2,760.7,0.0,0.0,172.0,7.4,0.04,0.029183646641251476,0.3488372093023256
114,YMCA,22.7,58.0,14.0,3,1.5,22.7,22.7,22.7,760.6,0.0,0.0,416.0,17.89,0.02,0.02984485932158822,0.13942307692307693
115,YMCA,22.1,60.0,13.9,2,1.0,22.1,21.9,21.9,760.6,0.0,0.0,133.0,5.72,0.024,0.029056008414409678,0.45112781954887216
116,YMCA,22.1,59.0,13.7,2,1.0,22.1,21.9,21.9,760.6,0.0,0.0,253.0,10.88,0.021,0.029056008414409678,0.233201581027668
117,YMCA,21.8,61.0,13.9,1,0.5,21.8,21.6,21.6,760.5,0.0,0.0,95.0,4.09,0.017,0.02866535174227482,0.6421052631578947
118,YMCA,21.7,62.0,14.1,1,0.5,21.7,21.6,21.6,760.5,0.0,0.0,135.0,5.81,0.007,0.028533859303090072,0.45925925925925926
119,YMCA,15.5,81.0,12.3,0,0.0,15.5,15.4,15.4,761.2,0.0,0.0,2.0,0.09,0.001,0.020362585391487123,40.5
120,YMCA,15.6,82.0,12.5,0,0.0,15.6,15.6,15.6,761.2,0.0,0.0,27.0,1.16,0.008,0.02049395691014188,3.037037037037037
121,YMCA,15.9,83.0,13.1,0,0.0,15.9,16.0,16.0,761.3,0.0,0.0,56.0,2.41,0.12,0.020885327728884805,1.4821428571428572
122,YMCA,16.4,81.0,13.2,0,0.0,16.4,16.5,16.5,761.3,0.0,0.0,93.0,4.0,0.086,0.021542099041113885,0.8709677419354839
123,YMCA,16.8,78.0,13.0,0,0.0,16.8,16.9,16.9,761.5,0.0,0.0,133.0,5.72,0.1,0.02206172028890348,0.5864661654135338
124,YMCA,17.1,77.0,13.0,0,0.0,17.1,17.1,17.1,761.5,0.0,0.0,156.0,6.71,0.176,0.022455679579776757,0.4935897435897436
125,YMCA,18.1,76.0,13.8,0,0.0,18.1,18.2,18.2,761.6,0.0,0.0,302.0,12.99,0.059,0.02376575630252101,0.25165562913907286
126,YMCA,18.0,75.0,13.5,0,0.0,18.0,18.1,18.1,761.7,0.0,0.0,180.0,7.74,0.151,0.023631350925561245,0.4166666666666667
127,YMCA,18.2,74.0,13.5,0,0.0,18.2,18.3,18.3,761.8,0.0,0.0,264.0,11.35,0.071,0.023890784982935155,0.2803030303030303
128,YMCA,17.8,76.0,13.5,0,0.0,17.8,17.9,17.9,761.9,0.0,0.0,232.0,9.98,0.092,0.023362646016537605,0.3275862068965517
129,YMCA,17.8,78.0,13.9,0,0.0,17.8,18.1,18.1,762.1,0.0,0.0,241.0,10.36,0.094,0.023356514893058653,0.3236514522821577
130,YMCA,17.7,78.0,13.8,0,0.0,17.7,17.8,17.8,762.2,0.0,0.0,187.0,8.04,0.035,0.02322225137759118,0.41711229946524064
131,YMCA,16.9,83.0,14.0,0,0.0,16.9,17.1,17.1,762.3,0.0,0.0,118.0,5.07,0.043,0.022169749442476714,0.7033898305084746
132,YMCA,16.7,86.0,14.4,0,0.0,16.7,16.9,16.9,762.4,0.0,0.0,104.0,4.47,0.085,0.021904512067156347,0.8269230769230769
133,YMCA,17.1,83.0,14.1,0,0.0,17.1,17.3,17.3,762.4,0.0,0.0,167.0,7.18,0.055,0.022429171038824768,0.49700598802395207
134,YMCA,16.9,85.0,14.3,0,0.0,16.9,17.1,17.1,762.4,0.0,0.0,110.0,4.73,0.056,0.022166841552990556,0.7727272727272727
135,YMCA,17.0,82.0,13.9,0,0.0,17.0,17.2,17.2,762.5,0.0,0.0,174.0,7.48,0.117,0.022295081967213116,0.47126436781609193
136,YMCA,17.9,78.0,14.1,0,0.0,17.9,18.2,18.2,762.3,0.0,0.0,270.0,11.61,0.027,0.02348156893611439,0.28888888888888886
137,YMCA,17.6,80.0,14.1,0,0.0,17.6,17.8,17.8,762.5,0.0,0.0,131.0,5.63,0.089,0.023081967213114757,0.6106870229007634
138,YMCA,17.6,78.0,13.7,0,0.0,17.6,17.8,17.8,762.4,0.0,0.0,184.0,7.91,0.035,0.023084994753410287,0.42391304347826086
139,YMCA,17.0,81.0,13.7,0,0.0,17.0,17.2,17.2,762.6,0.0,0.0,92.0,3.96,0.103,0.022292158405455023,0.8804347826086957
140,YMCA,17.4,79.0,13.7,0,0.0,17.4,17.6,17.6,762.4,0.0,0.0,262.0,11.27,0.105,0.022822665267576075,0.3015267175572519
141,YMCA,18.9,75.0,14.4,0,0.0,18.9,19.2,19.2,762.3,0.0,0.0,344.0,14.79,0.068,0.024793388429752067,0.2180232558139535
142,YMCA,18.3,75.0,13.8,0,0.0,18.3,18.4,18.4,762.2,0.0,0.0,197.0,8.47,0.053,0.024009446339543425,0.38071065989847713
143,YMCA,17.6,76.0,13.3,0,0.0,17.6,17.7,17.7,762.3,0.0,0.0,150.0,6.45,0.038,0.02308802308802309,0.5066666666666667
144,YMCA,17.3,74.0,12.7,0,0.0,17.3,17.3,17.3,762.3,0.0,0.0,132.0,5.68,0.034,0.022694477239931787,0.5606060606060606
145,YMCA,20.3,55.0,10.9,2,1.0,20.3,19.8,19.8,766.1,0.0,0.0,370.0,15.91,0.017,0.026497846234173086,0.14864864864864866
146,YMCA,20.7,54.0,11.0,2,1.0,20.7,20.1,20.1,766.1,0.0,0.0,347.0,14.92,0.011,0.027019971283122307,0.15561959654178675
147,YMCA,20.6,54.0,11.0,1,0.5,20.6,20.0,20.0,766.3,0.0,0.0,259.0,11.14,0.003,0.026882422027926404,0.2084942084942085
148,YMCA,12.8,73.0,8.1,0,0.0,12.8,12.4,12.4,763.8,0.0,0.0,20.0,0.86,0.003,0.016758313694684474,3.65
149,YMCA,12.8,73.0,8.1,0,0.0,12.8,12.5,12.5,763.9,0.0,0.0,34.0,1.46,0.012,0.016756119910983115,2.1470588235294117
150,YMCA,13.0,73.0,8.3,0,0.0,13.0,12.7,12.7,764.0,0.0,0.0,53.0,2.28,0.024,0.017015706806282723,1.3773584905660377
151,YMCA,13.2,72.0,8.3,0,0.0,13.2,12.8,12.8,764.0,0.0,0.0,81.0,3.48,0.032,0.017277486910994764,0.8888888888888888
152,YMCA,13.6,72.0,8.6,0,0.0,13.6,13.2,13.2,764.0,0.0,0.0,109.0,4.69,0.034,0.01780104712041885,0.6605504587155964
153,YMCA,13.6,73.0,8.8,0,0.0,13.6,13.2,13.2,764.1,0.0,0.0,108.0,4.64,0.038,0.017798717445360553,0.6759259259259259
154,YMCA,13.9,73.0,9.2,0,0.0,13.9,13.6,13.6,764.2,0.0,0.0,124.0,5.33,0.055,0.018188955770740645,0.5887096774193549
155,YMCA,14.2,73.0,9.4,0,0.0,14.2,13.9,13.9,764.3,0.0,0.0,154.0,6.62,0.053,0.018579091979589166,0.474025974025974
156,YMCA,14.3,73.0,9.5,0,0.0,14.3,13.9,13.9,764.2,0.0,0.0,178.0,7.65,0.099,0.018712378958387857,0.4101123595505618
157,YMCA,14.7,72.0,9.7,0,0.0,14.7,14.3,14.3,764.2,0.0,0.0,234.0,10.06,0.117,0.019235802146035066,0.3076923076923077
158,YMCA,15.7,68.0,9.8,0,0.0,15.7,15.3,15.3,764.1,0.0,0.0,322.0,13.85,0.132,0.02054704881560005,0.2111801242236025
159,YMCA,15.9,68.0,10.0,0,0.0,15.9,15.6,15.6,764.1,0.0,0.0,335.0,14.41,0.148,0.020808794660384766,0.20298507462686566
160,YMCA,17.0,66.0,10.6,0,0.0,17.0,16.7,16.7,764.1,0.0,0.0,390.0,16.77,0.18,0.022248396806700693,0.16923076923076924
161,YMCA,17.7,63.0,10.6,0,0.0,17.7,17.3,17.3,764.0,0.0,0.0,492.0,21.16,0.117,0.023167539267015706,0.12804878048780488
