,Power
8495,0.0
5578,0.0
4759,0.0
4568,0.0
1625,0.0
6384,0.0
4313,0.0
10611,0.0
16301,6384.0
3123,0.0
14117,0.0
13652,960.0
7413,8976.0
15510,0.0
3053,8080.0
15927,0.0
9145,9680.0
12538,0.0
9659,0.0
13061,0.0
15993,0.0
15767,4640.0
4947,0.0
10015,7040.0
9537,2608.0
15748,0.0
6354,7056.0
11488,1376.0
10811,0.0
14840,0.0
6701,6240.0
9377,5024.0
15080,0.0
12925,0.0
633,0.0
5760,0.0
13099,0.0
14618,9072.0
275,216.0
2701,0.0
12165,7680.0
2144,6848.0
7148,0.0
11346,5392.0
727,0.0
417,936.0
6755,3472.0
15395,112.0
3380,3168.0
8890,0.0
7609,9040.0
7436,0.0
848,1264.0
9375,2368.0
587,0.0
11566,0.0
6431,0.0
6087,128.0
11847,0.0
8314,0.0
8617,2304.0
16983,0.0
9488,1776.0
7473,2336.0
4632,9824.0
5864,0.0
9713,3792.0
4159,4592.0
8305,0.0
6924,160.0
8906,10016.0
9504,0.0
13259,0.0
17061,1168.0
13365,8192.0
979,4064.0
12596,8128.0
3303,0.0
899,264.0
3498,0.0
15684,0.0
862,0.0
6944,7248.0
5383,0.0
8039,8592.0
15666,464.0
16012,2320.0
13237,48.0
6927,2640.0
14744,0.0
1613,4768.0
11308,7440.0
934,1704.0
12300,0.0
16150,6608.0
13740,0.0
694,1736.0
6950,368.0
13742,16.0
16283,0.0
11445,7856.0
1661,1072.0
14268,0.0
17436,0.0
8253,0.0
15944,0.0
3151,1760.0
10897,0.0
4672,2048.0
8803,6720.0
65,56.0
2720,1568.0
11478,0.0
17421,0.0
10082,0.0
16146,1952.0
11817,0.0
2296,0.0
12815,0.0
2883,0.0
4032,0.0
6196,0.0
12895,2272.0
1718,0.0
7931,0.0
11654,16.0
13592,0.0
14497,0.0
4953,0.0
5955,0.0
6936,9920.0
6749,2080.0
3500,0.0
5685,2736.0
12340,0.0
1888,200.0
789,2344.0
2536,0.0
3757,0.0
1717,0.0
1135,1016.0
17331,0.0
14474,2704.0
10123,0.0
15808,32.0
440,0.0
5093,0.0
10632,9872.0
12071,9184.0
2020,0.0
8832,0.0
16316,0.0
3817,6304.0
5735,960.0
8219,0.0
10932,1312.0
13474,2320.0
15880,0.0
994,1656.0
17029,0.0
16811,0.0
1808,32.0
7390,0.0
11017,9072.0
10815,1584.0
16872,688.0
10428,0.0
6405,1344.0
15231,0.0
13402,0.0
17530,0.0
7167,1728.0
5171,656.0
4012,2560.0
4773,9824.0
17533,0.0
17298,688.0
6773,0.0
14860,3968.0
4433,4560.0
16448,784.0
16276,0.0
8709,3952.0
12325,176.0
14102,0.0
5008,896.0
3244,9936.0
12268,3376.0
9506,0.0
8088,7600.0
5387,0.0
15495,0.0
616,0.0
12396,0.0
6962,0.0
16674,1536.0
5919,2144.0
12929,864.0
1036,6016.0
9312,0.0
5806,0.0
1192,0.0
8524,7216.0
13226,4512.0
1053,0.0
4461,0.0
13732,0.0
112,0.0
16324,0.0
796,2392.0
10452,2336.0
1826,0.0
8918,720.0
5852,0.0
2327,592.0
8916,2752.0
129,136.0
13577,0.0
17404,7200.0
6239,0.0
17023,2112.0
16268,0.0
235,0.0
9132,32.0
15508,0.0
15807,0.0
1548,0.0
8080,3760.0
10356,48.0
16564,0.0
9210,0.0
3028,0.0
14698,0.0
1762,96.0
3140,1696.0
9138,5664.0
13775,0.0
4466,0.0
16145,784.0
8808,10064.0
7806,8304.0
11009,4128.0
11661,0.0
7592,0.0
16213,0.0
15593,0.0
16856,0.0
7142,816.0
17108,4688.0
1681,0.0
11699,1840.0
5973,9840.0
1496,0.0
6161,384.0
8793,0.0
10145,3248.0
13606,1472.0
9253,1552.0
16878,336.0
16802,0.0
2943,0.0
14720,4208.0
8514,6112.0
6593,2992.0
3157,16.0
14991,32.0
2998,2536.0
6953,0.0
3487,7296.0
88,0.0
5370,0.0
3520,272.0
2692,0.0
15396,0.0
13459,5968.0
7961,0.0
418,456.0
10028,0.0
16539,6416.0
15681,64.0
2396,0.0
4989,0.0
10721,2752.0
6659,64.0
2267,0.0
589,0.0
2211,0.0
17295,0.0
11440,2400.0
12999,0.0
11390,464.0
11218,1424.0
16506,0.0
7701,6064.0
1620,112.0
4840,0.0
13632,0.0
16290,2064.0
5791,1184.0
7430,1040.0
15574,6752.0
5475,0.0
17089,0.0
8557,48.0
13243,0.0
11347,6528.0
17015,624.0
15197,7216.0
5086,0.0
1180,488.0
15905,368.0
17253,352.0
13126,9312.0
471,0.0
17250,16.0
1071,0.0
15116,0.0
13818,0.0
949,0.0
16285,0.0
10053,4000.0
10439,8544.0
1434,0.0
3992,0.0
6215,10096.0
1285,0.0
6794,3344.0
10922,8880.0
4996,0.0
14173,0.0
12245,0.0
14081,336.0
13018,0.0
5031,32.0
6402,720.0
6292,0.0
9027,0.0
6048,0.0
3369,0.0
4293,9744.0
11913,0.0
9628,9840.0
4647,16.0
2877,0.0
8738,0.0
12724,0.0
10606,0.0
1356,0.0
4987,0.0
12712,0.0
952,0.0
7720,64.0
17525,0.0
958,0.0
15687,0.0
2223,0.0
15534,5792.0
1413,7000.0
8203,0.0
7715,2816.0
16289,736.0
16633,896.0
6791,5232.0
13731,0.0
15212,0.0
15406,0.0
137,0.0
6974,1424.0
9237,8752.0
15233,1984.0
11720,0.0
11047,0.0
14338,144.0
6373,1312.0
12844,4624.0
14906,8304.0
9043,4816.0
12649,10096.0
1323,2968.0
2226,1392.0
10567,0.0
2605,0.0
7328,7680.0
5650,5376.0
7712,6416.0
3400,0.0
14285,1328.0
2793,0.0
12302,0.0
11884,8624.0
10871,1568.0
17032,0.0
10685,720.0
7595,0.0
10080,0.0
15596,0.0
247,0.0
16484,4192.0
12309,672.0
17164,3408.0
9863,7920.0
9173,0.0
2433,2480.0
7887,2752.0
11583,592.0
15251,128.0
12732,0.0
10443,8400.0
5704,0.0
15622,1584.0
5710,0.0
4312,0.0
7321,9472.0
5698,2704.0
549,1640.0
9383,9920.0
12228,848.0
15166,0.0
3825,1744.0
8296,0.0
4583,10048.0
12316,2464.0
7107,0.0
11491,3264.0
15012,0.0
2203,0.0
10691,2704.0
17009,0.0
10722,3664.0
8040,9328.0
6426,0.0
9270,0.0
9660,16.0
6149,0.0
147,0.0
17226,0.0
8900,7888.0
7565,6544.0
678,0.0
9930,0.0
11341,48.0
11014,9168.0
10915,576.0
12697,10048.0
12556,9024.0
2838,0.0
1211,0.0
6717,0.0
2758,4256.0
8545,0.0
5974,10096.0
4156,8128.0
13569,864.0
1405,0.0
2907,9640.0
7379,3760.0
6063,800.0
11253,5760.0
9914,9984.0
1721,0.0
9141,8272.0
12082,3744.0
12063,1264.0
7438,0.0
2097,968.0
13364,6544.0
11058,4944.0
13576,0.0
709,0.0
301,0.0
14013,0.0
12330,0.0
3677,3024.0
438,0.0
1501,0.0
14777,0.0
6781,832.0
14811,8400.0
3969,1744.0
3774,2368.0
16303,2864.0
5561,0.0
12883,6544.0
8515,6912.0
4434,6336.0
4221,0.0
1960,0.0
10864,1008.0
642,224.0
5245,112.0
2130,2176.0
4215,0.0
16723,352.0
17332,0.0
7521,2272.0
15215,0.0
15155,32.0
13080,2272.0
12764,0.0
13969,0.0
16038,0.0
16586,7600.0
9842,0.0
1773,0.0
2713,1376.0
2460,0.0
11037,0.0
11334,0.0
9156,2144.0
10715,0.0
14040,832.0
5451,608.0
7612,9024.0
15103,4576.0
4725,5232.0
11709,0.0
3998,0.0
2404,0.0
5509,1056.0
3929,0.0
5409,5680.0
9599,0.0
14337,608.0
12225,4352.0
14503,0.0
4143,288.0
6506,6272.0
2567,6064.0
3775,3424.0
11276,0.0
8066,0.0
8129,3184.0
7529,0.0
7698,5792.0
8594,0.0
10884,1280.0
16771,2656.0
1131,1880.0
7850,9744.0
1142,0.0
8267,0.0
39,0.0
2832,0.0
11947,0.0
8308,0.0
9115,0.0
8868,2432.0
9014,912.0
8744,0.0
14978,0.0
5781,1584.0
8134,6320.0
14665,9680.0
13215,1056.0
12808,0.0
13875,0.0
4829,10112.0
11666,0.0
15471,16.0
691,384.0
17130,0.0
10839,16.0
11687,3168.0
9884,0.0
14110,0.0
8462,1408.0
492,0.0
3678,1712.0
5472,0.0
9420,16.0
1520,408.0
10489,9744.0
10617,0.0
7583,0.0
12737,3664.0
8563,2336.0
15035,0.0
16172,0.0
13678,0.0
11160,9968.0
6146,0.0
6269,8768.0
3330,544.0
9913,9744.0
5221,896.0
344,0.0
8105,0.0
16083,0.0
1539,0.0
8957,6944.0
6699,4368.0
3389,3808.0
17219,0.0
17468,0.0
2613,1840.0
2195,920.0
14754,4112.0
6795,4064.0
2807,9488.0
3343,1520.0
1904,5280.0
5839,8960.0
15470,0.0
4337,384.0
4529,2480.0
8582,192.0
6894,3552.0
4245,9520.0
16682,2528.0
7754,8528.0
2426,6824.0
1719,0.0
17019,1104.0
8359,0.0
4820,9088.0
11835,5616.0
6210,7440.0
10858,0.0
7385,0.0
3158,0.0
10436,7776.0
8191,5360.0
937,2832.0
7831,0.0
6134,416.0
10822,8288.0
1646,0.0
8444,0.0
12006,0.0
624,0.0
15772,4224.0
12807,0.0
495,0.0
9351,256.0
2535,0.0
6212,9648.0
3065,0.0
7241,0.0
5615,0.0
1776,0.0
7299,0.0
6045,0.0
3020,0.0
3428,3152.0
15698,0.0
1701,952.0
7296,0.0
10117,1408.0
11990,80.0
10250,7872.0
8287,3696.0
3856,288.0
6805,1184.0
7706,3952.0
16063,1248.0
17293,0.0
2753,264.0
7636,0.0
4035,0.0
11135,0.0
10179,0.0
9780,1568.0
3649,0.0
6600,6832.0
2444,0.0
4198,4288.0
10344,9776.0
10391,5568.0
2979,0.0
719,0.0
6595,4912.0
10727,4960.0
8546,0.0
5328,0.0
12285,0.0
11326,0.0
2190,7328.0
15837,0.0
2395,0.0
10707,0.0
9444,2752.0
5164,2048.0
9157,1680.0
11244,0.0
4718,224.0
6840,9184.0
9840,0.0
5133,0.0
4897,0.0
3493,336.0
8197,1680.0
4798,0.0
1537,0.0
2458,0.0
12233,0.0
10460,0.0
13690,0.0
13753,9712.0
5957,0.0
6741,3056.0
8478,8048.0
13795,6192.0
10549,1216.0
13837,0.0
10718,896.0
14521,2160.0
16158,5664.0
15531,8096.0
69,856.0
10597,1200.0
11254,5008.0
2006,0.0
7178,8464.0
11825,1824.0
2099,408.0
10944,0.0
5027,2784.0
1530,0.0
2800,256.0
3145,1856.0
9306,0.0
5563,0.0
11124,1312.0
16667,0.0
1550,0.0
10594,5056.0
13193,0.0
7947,5824.0
364,8216.0
5611,0.0
10256,5584.0
181,0.0
16138,0.0
10699,0.0
13878,0.0
11270,112.0
11292,0.0
6532,0.0
13651,1008.0
13289,0.0
15481,8704.0
15429,3952.0
16084,0.0
2591,0.0
8649,0.0
3381,4448.0
10252,6976.0
2064,0.0
381,0.0
10831,5008.0
7085,5520.0
14308,0.0
14660,6672.0
11662,0.0
8637,0.0
12825,0.0
14069,0.0
14626,1072.0
15319,0.0
16416,0.0
2457,0.0
1255,0.0
17033,0.0
497,136.0
895,5832.0
6092,0.0
6440,0.0
8633,0.0
5185,0.0
3728,352.0
11378,0.0
7006,0.0
14141,6384.0
9102,4080.0
17402,2672.0
9736,16.0
10471,0.0
7145,0.0
10933,1104.0
16922,7472.0
1733,0.0
16224,0.0
12971,0.0
14982,0.0
3836,0.0
14847,112.0
4601,0.0
5603,752.0
5233,0.0
17399,2512.0
6469,1168.0
15792,0.0
905,0.0
12501,7584.0
1828,0.0
8877,0.0
17273,0.0
9989,0.0
7012,0.0
3922,2720.0
9213,0.0
10101,3264.0
13680,0.0
13412,7632.0
16959,0.0
5353,10080.0
2694,0.0
4865,2688.0
9877,1472.0
858,0.0
16703,0.0
1388,0.0
382,0.0
9821,5424.0
3705,0.0
6573,0.0
16664,0.0
7055,0.0
14432,4160.0
10265,0.0
11167,7904.0
799,1656.0
739,2520.0
5505,2128.0
9344,8128.0
1637,0.0
12630,0.0
15455,0.0
2592,0.0
7004,0.0
10523,0.0
2582,0.0
12391,0.0
2777,0.0
9189,5760.0
24,8288.0
1807,56.0
8760,9776.0
5403,10080.0
12064,2528.0
3559,0.0
6434,0.0
980,5544.0
152,0.0
14881,0.0
554,2936.0
1447,0.0
7434,0.0
12469,288.0
12200,0.0
5590,1792.0
11241,0.0
14977,0.0
2808,9888.0
16065,432.0
13885,0.0
11946,0.0
8138,9216.0
12414,6624.0
3509,0.0
4003,1888.0
6470,736.0
14475,1984.0
5880,10064.0
6606,1024.0
12942,7520.0
14854,5536.0
7002,0.0
2678,0.0
7932,144.0
13627,0.0
6185,0.0
2810,7928.0
10390,4480.0
10014,7840.0
2053,0.0
15887,0.0
7158,0.0
14874,0.0
11086,0.0
10703,0.0
9567,2096.0
2851,5752.0
14184,6336.0
5033,0.0
837,264.0
917,0.0
3434,6240.0
10795,0.0
7114,0.0
10807,0.0
8301,0.0
9041,4080.0
16101,656.0
1569,3968.0
9082,0.0
14032,320.0
7632,0.0
6272,6272.0
8373,2368.0
14382,576.0
12139,0.0
6229,1184.0
7215,2816.0
15148,2576.0
15591,0.0
8479,8720.0
13115,0.0
5604,752.0
6880,3520.0
12868,0.0
1271,3952.0
6291,0.0
526,0.0
8860,9264.0
15002,8064.0
17308,7600.0
9807,544.0
1262,0.0
8521,9952.0
12220,2784.0
15067,0.0
6836,5200.0
13473,3728.0
9103,5536.0
83,8.0
10132,0.0
5028,1728.0
16841,0.0
15875,16.0
14818,912.0
818,0.0
7070,1312.0
13797,7808.0
5012,2384.0
12932,2800.0
15563,0.0
6125,6192.0
6115,8224.0
11734,3408.0
5751,64.0
6658,160.0
7174,8368.0
13174,9200.0
10669,80.0
13870,0.0
2594,0.0
15932,0.0
3550,0.0
2972,0.0
4114,4464.0
8431,8400.0
6586,0.0
5881,10064.0
4170,0.0
184,0.0
5130,0.0
13962,0.0
7730,0.0
12575,0.0
4961,320.0
8491,0.0
7277,10032.0
7905,2896.0
10091,0.0
1370,2112.0
13648,224.0
14380,1040.0
17026,576.0
13122,5472.0
10793,0.0
7695,2496.0
1545,0.0
966,0.0
9766,7328.0
15041,2144.0
1975,0.0
11045,0.0
6651,8816.0
9841,0.0
13230,7088.0
16314,0.0
3358,0.0
14225,2848.0
2318,0.0
4192,2032.0
2493,0.0
8257,0.0
4955,0.0
9601,0.0
11728,1424.0
569,0.0
9979,0.0
13973,0.0
11743,6544.0
3414,0.0
12818,0.0
8570,688.0
2322,328.0
3439,496.0
16056,672.0
1063,0.0
13038,352.0
10292,6512.0
5398,9168.0
11591,3232.0
2374,9072.0
2078,0.0
2263,0.0
12221,4528.0
4291,7568.0
9684,1488.0
2077,0.0
16690,112.0
12029,8672.0
13432,0.0
3198,9536.0
772,0.0
3803,0.0
11033,0.0
5869,336.0
11907,0.0
11490,2656.0
14296,0.0
15098,8208.0
16022,0.0
6242,0.0
3706,0.0
9449,0.0
11958,0.0
574,0.0
3054,5952.0
8354,0.0
15170,0.0
10497,6368.0
14767,5264.0
829,0.0
2312,0.0
16496,2480.0
12642,5712.0
3924,720.0
8009,0.0
14299,0.0
7428,2576.0
4948,0.0
9542,1216.0
11579,0.0
2340,104.0
4465,0.0
11245,0.0
5140,0.0
9547,0.0
4132,0.0
285,0.0
9100,4848.0
288,0.0
157,0.0
9987,0.0
6972,80.0
12472,0.0
4425,0.0
3291,8848.0
5153,1760.0
527,0.0
10844,0.0
10464,0.0
10800,0.0
8010,0.0
3996,0.0
1489,0.0
1706,864.0
6450,5376.0
6463,8800.0
249,0.0
16995,0.0
3689,0.0
8309,0.0
8907,9664.0
3175,0.0
8376,6800.0
12998,0.0
15060,0.0
10832,2080.0
5878,10080.0
5273,0.0
11104,1504.0
16140,0.0
7053,0.0
10072,32.0
11598,5792.0
6881,4848.0
6687,432.0
6778,0.0
291,0.0
148,0.0
14488,0.0
15131,0.0
10143,864.0
7371,10016.0
5078,320.0
10522,0.0
11043,0.0
11524,0.0
13660,1472.0
12402,4016.0
8210,0.0
477,0.0
9461,0.0
14806,8032.0
5659,0.0
889,5984.0
16321,0.0
17050,0.0
7073,5360.0
14024,0.0
7272,10064.0
6342,0.0
15991,0.0
9339,8400.0
15195,8560.0
14105,0.0
15448,0.0
2474,10216.0
4896,0.0
6318,5120.0
6961,0.0
9026,0.0
7150,0.0
14124,0.0
8991,2256.0
6761,0.0
15737,0.0
927,0.0
1552,48.0
14305,0.0
5679,432.0
13199,0.0
1564,9232.0
2410,0.0
7664,6432.0
13210,0.0
12671,0.0
10536,6096.0
2378,9512.0
6987,9072.0
8178,3888.0
1273,7424.0
1790,0.0
3234,4400.0
10381,32.0
7483,0.0
962,0.0
1488,0.0
15317,0.0
16510,0.0
1626,0.0
16263,0.0
5643,10112.0
10044,0.0
7171,7280.0
4924,2560.0
10270,0.0
3968,3168.0
7415,9984.0
16582,6592.0
6579,0.0
3228,0.0
3800,0.0
453,2216.0
9525,4240.0
2421,1312.0
97,0.0
16485,5584.0
14917,0.0
13743,560.0
8697,0.0
8708,3696.0
5927,7600.0
3005,7672.0
4552,0.0
2646,0.0
11886,6224.0
4404,960.0
13684,0.0
410,5768.0
6700,5952.0
2452,0.0
8969,0.0
10318,0.0
15689,0.0
14676,16.0
11733,1824.0
2681,0.0
16201,7152.0
17062,1888.0
7330,5408.0
6153,0.0
2204,0.0
14787,0.0
2192,5176.0
5557,112.0
11351,6496.0
8493,0.0
11129,0.0
13504,1840.0
10604,0.0
12059,0.0
1764,0.0
16168,0.0
5545,2128.0
16914,1472.0
6232,16.0
8029,432.0
7365,9184.0
10791,176.0
7313,5888.0
13895,9664.0
12659,2144.0
14076,0.0
15437,7136.0
4232,0.0
10175,0.0
15333,1504.0
3168,0.0
7955,3712.0
14410,0.0
588,0.0
6288,0.0
10403,2608.0
9388,9696.0
6466,5280.0
3877,80.0
13177,7456.0
5030,320.0
11698,2624.0
10445,8304.0
144,0.0
14711,9168.0
14993,1968.0
12013,16.0
9508,0.0
543,0.0
15416,0.0
10578,5904.0
11005,16.0
4712,0.0
9838,0.0
14857,5168.0
8915,4000.0
9310,0.0
13514,8752.0
11114,9952.0
923,0.0
5706,0.0
8813,8464.0
5873,5408.0
5629,272.0
12508,8160.0
11880,6992.0
8346,0.0
10847,0.0
7205,0.0
17137,0.0
16087,0.0
3285,6784.0
15561,0.0
5350,8560.0
13250,0.0
12093,0.0
5177,0.0
8497,0.0
4093,0.0
3816,6256.0
1499,0.0
6107,0.0
8209,0.0
3012,1080.0
8433,6624.0
13027,5824.0
1929,0.0
11265,4896.0
4430,272.0
1575,0.0
10689,7088.0
11164,9808.0
4083,0.0
12965,0.0
11109,7936.0
73,952.0
2029,0.0
16940,0.0
11668,0.0
11457,4736.0
5489,1840.0
12586,0.0
1093,0.0
3725,992.0
6277,832.0
4682,7648.0
476,0.0
1616,3512.0
10332,0.0
4063,8608.0
15123,0.0
4278,0.0
7079,3568.0
11081,0.0
4042,0.0
16906,0.0
5172,560.0
10547,4032.0
12043,0.0
8158,0.0
10823,6848.0
5516,0.0
12755,1968.0
13345,0.0
15804,0.0
6627,0.0
11772,0.0
14593,0.0
12315,2720.0
8650,0.0
430,0.0
14362,0.0
12560,6384.0
14494,0.0
3874,672.0
8913,6304.0
1965,0.0
5630,880.0
10112,6592.0
3524,1536.0
15504,0.0
5320,0.0
13659,1344.0
12084,1248.0
14440,0.0
10575,1696.0
9521,3968.0
4501,864.0
93,0.0
742,7496.0
13904,5232.0
16114,320.0
3944,0.0
17240,0.0
7738,0.0
5712,0.0
11413,608.0
14002,160.0
1301,0.0
5997,0.0
4830,10016.0
7816,80.0
8827,0.0
1234,1216.0
16473,0.0
10524,0.0
5224,0.0
3525,1376.0
12286,0.0
8336,6304.0
12266,7120.0
15056,3312.0
14449,0.0
17510,0.0
2964,760.0
15161,0.0
154,0.0
14852,4560.0
14312,0.0
2164,0.0
12194,0.0
1134,2560.0
4972,3664.0
10222,0.0
9862,6496.0
13241,0.0
7911,288.0
3785,0.0
16593,864.0
4474,0.0
10228,0.0
1343,0.0
12120,8912.0
6032,1200.0
8484,2864.0
4940,0.0
13783,0.0
17476,0.0
7515,7760.0
10834,1536.0
16764,0.0
7212,128.0
10655,0.0
14861,3856.0
14538,0.0
6273,4736.0
5318,272.0
3321,0.0
9501,0.0
1200,0.0
5702,448.0
2818,1736.0
6362,7024.0
4164,896.0
12590,272.0
13697,656.0
1339,0.0
14462,0.0
9690,0.0
7876,0.0
11706,0.0
1140,16.0
7752,6736.0
1793,0.0
11805,0.0
14983,0.0
12070,8688.0
13425,3648.0
12307,80.0
9301,1440.0
17360,1280.0
16847,0.0
75,840.0
12937,3360.0
2022,0.0
11875,896.0
1338,0.0
3201,6048.0
14157,0.0
13011,0.0
3911,4448.0
5343,2112.0
7780,0.0
14237,4928.0
520,0.0
8132,5968.0
3970,1168.0
7826,0.0
6915,0.0
788,1752.0
10943,0.0
11414,240.0
3491,1360.0
5622,0.0
13170,5392.0
2991,0.0
2427,5320.0
12424,0.0
3648,0.0
16551,0.0
17065,5664.0
11034,0.0
15120,0.0
5250,2432.0
6164,912.0
5029,848.0
17166,4752.0
1502,0.0
6615,32.0
4053,4304.0
12277,144.0
1028,4312.0
11601,5648.0
1400,0.0
12635,0.0
15328,0.0
10947,0.0
12802,912.0
5222,272.0
5797,320.0
5120,7856.0
4780,10096.0
8857,9216.0
3547,0.0
15854,0.0
2131,1952.0
10470,0.0
12361,8464.0
8838,0.0
9719,9536.0
15038,0.0
15301,0.0
5085,0.0
13304,0.0
14392,0.0
11581,0.0
13984,576.0
1103,0.0
3121,0.0
1086,2360.0
72,1032.0
8537,0.0
10242,5760.0
10843,0.0
5795,672.0
16385,96.0
13382,0.0
2007,0.0
11984,6416.0
13724,0.0
1126,232.0
9960,7632.0
3190,9888.0
7260,144.0
13940,6992.0
7658,7936.0
14269,0.0
4860,0.0
999,0.0
2014,0.0
17500,2368.0
3583,1680.0
15661,0.0
6926,1408.0
8588,0.0
16255,176.0
9355,0.0
40,0.0
6873,0.0
9721,9920.0
4732,9216.0
10146,1904.0
14697,0.0
3709,0.0
1705,1376.0
10282,0.0
4850,0.0
9441,6416.0
14819,208.0
2143,8104.0
13772,0.0
16876,672.0
2157,0.0
14121,0.0
11823,336.0
4268,0.0
16043,0.0
15919,2560.0
16805,0.0
12014,368.0
10395,6704.0
1444,0.0
6904,0.0
11057,4464.0
7769,0.0
773,0.0
10262,800.0
12449,2800.0
6903,48.0
2465,2200.0
11626,0.0
15724,6272.0
16770,1536.0
1849,592.0
16879,544.0
4519,0.0
5470,0.0
14805,7408.0
11087,0.0
12713,0.0
9056,6224.0
10372,0.0
11373,0.0
15457,0.0
9983,0.0
10663,0.0
9001,9728.0
15121,0.0
4133,0.0
131,0.0
13978,0.0
985,8208.0
14023,0.0
964,0.0
14484,0.0
15568,336.0
9013,976.0
10192,896.0
8937,0.0
1085,2152.0
5680,784.0
4422,0.0
4849,0.0
10448,3536.0
12980,5824.0
6415,1680.0
9016,256.0
8716,4720.0
4454,144.0
17515,0.0
9274,0.0
6398,176.0
16487,6992.0
1059,0.0
12797,2592.0
10213,112.0
7360,3808.0
455,1624.0
16679,1344.0
1483,0.0
14120,0.0
5914,0.0
20,4664.0
13534,0.0
14486,0.0
6246,0.0
6664,0.0
3357,0.0
8784,0.0
6106,0.0
16315,0.0
13857,352.0
4609,0.0
6491,0.0
4706,0.0
2629,16.0
15134,0.0
13491,0.0
7626,0.0
10342,8080.0
1485,0.0
4669,16.0
13068,0.0
7388,0.0
12477,0.0
9880,48.0
2509,0.0
11248,1728.0
6841,5008.0
7400,0.0
12098,0.0
16024,0.0
16240,0.0
3611,0.0
1787,0.0
2944,0.0
8713,7024.0
528,0.0
7620,2480.0
15935,0.0
13540,0.0
6482,0.0
13183,1872.0
12689,4384.0
6710,864.0
11352,7952.0
3290,9456.0
8938,0.0
8526,5600.0
172,1896.0
10565,0.0
2791,0.0
1184,328.0
7147,0.0
13624,0.0
17085,0.0
10982,384.0
9511,0.0
6205,544.0
13639,0.0
6662,0.0
17058,272.0
6178,3520.0
5633,5104.0
10130,0.0
6344,0.0
9649,0.0
87,0.0
2827,0.0
3576,2688.0
13914,0.0
182,0.0
3721,1920.0
6091,0.0
1438,0.0
8052,2992.0
17195,0.0
16597,0.0
6513,3088.0
9910,7632.0
5524,0.0
5502,4976.0
14326,1328.0
1900,2552.0
3892,0.0
16768,32.0
12017,3824.0
10300,7856.0
4590,7008.0
15297,528.0
1391,0.0
6764,0.0
13608,1600.0
11385,0.0
16091,0.0
8159,0.0
9095,8448.0
17314,656.0
5800,0.0
13560,5424.0
9257,0.0
17456,2432.0
17422,0.0
12107,0.0
14214,0.0
13283,1312.0
2844,0.0
10307,2720.0
4693,720.0
6844,3664.0
4967,2016.0
12378,0.0
13446,0.0
15822,1152.0
11830,2384.0
4487,10144.0
9968,7440.0
4314,0.0
15996,0.0
12787,4000.0
7135,2416.0
14897,2256.0
11196,0.0
11623,0.0
4602,0.0
6021,1392.0
2176,328.0
1384,0.0
9901,240.0
6422,336.0
926,0.0
8721,4528.0
15516,0.0
11230,0.0
8809,9488.0
1917,0.0
9734,608.0
8583,128.0
11776,1344.0
13721,0.0
2488,0.0
3665,832.0
9294,7888.0
9906,5744.0
16367,0.0
4439,7872.0
8885,0.0
4870,8896.0
11705,0.0
13461,7920.0
7288,32.0
12885,7968.0
13771,0.0
4971,3296.0
5001,0.0
924,0.0
4806,0.0
7993,7952.0
12799,2944.0
2028,0.0
12357,7168.0
4935,0.0
6132,2496.0
12966,0.0
5016,3248.0
3197,10064.0
7871,0.0
1172,408.0
5066,10112.0
3392,2848.0
13880,0.0
6307,3408.0
281,0.0
5608,0.0
7236,2992.0
16724,752.0
3471,80.0
17364,0.0
17407,4304.0
13274,9904.0
12500,5856.0
2469,8456.0
17066,2608.0
12892,4592.0
12236,0.0
1226,4408.0
17334,0.0
14135,8352.0
370,1048.0
1373,4016.0
814,0.0
9907,6800.0
12116,6816.0
6842,6816.0
13586,0.0
10383,608.0
16710,0.0
11273,0.0
4538,9808.0
12777,0.0
13884,0.0
16733,1216.0
1016,0.0
10494,3072.0
1875,0.0
296,0.0
10870,1936.0
10041,0.0
11415,16.0
11404,6912.0
10505,0.0
12743,8736.0
5779,1408.0
3026,0.0
17362,544.0
1185,200.0
14791,0.0
5169,1136.0
8377,9376.0
3324,0.0
910,0.0
10218,0.0
11520,0.0
3311,0.0
15387,8352.0
8123,0.0
2956,816.0
10744,0.0
16196,2064.0
11091,0.0
8262,0.0
12319,3392.0
5019,3280.0
12039,0.0
10560,0.0
14064,0.0
10719,1248.0
12149,0.0
2816,2904.0
3750,0.0
2002,712.0
13715,352.0
2895,64.0
1051,0.0
8843,0.0
2483,2128.0
11818,0.0
14168,0.0
4315,0.0
12420,832.0
4181,0.0
7263,2848.0
11473,0.0
16017,384.0
16217,0.0
3711,128.0
13858,176.0
8027,0.0
2752,48.0
9182,1136.0
16156,7392.0
17030,0.0
225,2120.0
14546,0.0
13511,8384.0
5339,0.0
8503,0.0
9897,0.0
7120,3328.0
6147,0.0
15824,1952.0
10438,7312.0
110,0.0
8973,0.0
1820,0.0
156,0.0
13566,3664.0
7133,8368.0
12104,0.0
6669,0.0
14545,0.0
2609,344.0
1204,0.0
1491,0.0
3212,0.0
6533,0.0
12944,5360.0
14203,0.0
5916,0.0
8935,0.0
9639,272.0
13189,0.0
15572,5520.0
3841,0.0
5390,960.0
11619,0.0
3226,0.0
4202,10016.0
524,0.0
13959,0.0
13225,5008.0
13585,0.0
1000,0.0
10057,7520.0
8464,4016.0
12344,0.0
11930,10064.0
12359,8288.0
6303,2912.0
9108,1728.0
6357,6064.0
5594,1888.0
