,P_GEN
5568,0.2545691906005221
6211,0.0780156657963446
5069,0.0065796344647519
11726,0.0003647416413373
10972,0.0003647416413373
1291,0.332
6655,0.0003647416413373
8983,0.0129483282674772
5302,0.0325848563968668
8152,0.3384802431610942
8758,0.0003647416413373
8184,0.0003647416413373
11082,0.0984802431610942
821,0.026
2132,0.028
11544,0.0003647416413373
3615,0.009
11645,0.0003647416413373
3916,0.1358224543080939
8794,0.000547112462006
3534,0.036
7686,0.0355623100303951
5835,0.0742558746736292
8853,0.0003647416413373
10743,0.2620668693009119
918,0.009
5300,0.0789556135770234
2972,0.035
8150,0.288693009118541
33,0.093
7250,0.2775683890577508
2663,0.016
3270,0.085
35,0.312
10915,0.0003647416413373
2089,0.313
2179,0.055
4968,0.1411488250652741
6563,0.0003647416413373
752,0.154
6805,0.0182370820668693
8144,0.0109422492401215
2408,0.036
1175,0.035
4875,0.0532637075718015
7620,0.2235866261398176
3675,0.054
6412,0.0003647416413373
9950,0.0003647416413373
5350,0.0897650130548302
10609,0.2972644376899696
6621,0.163951367781155
11565,0.3264437689969605
6939,0.0003647416413373
5674,0.2487728459530025
11677,0.0003647416413373
1937,0.035
5819,0.1073107049608355
1553,0.272
8603,0.0003647416413373
7061,0.1473556231003039
837,0.054
2584,0.159
11801,0.2967173252279635
8420,0.0003647416413373
7099,0.0970212765957446
1434,0.01
5179,0.2860574412532636
1622,0.045
360,0.338
5145,0.1433420365535248
469,0.029
3852,0.325065274151436
8657,0.0003647416413373
4908,0.1317493472584856
2702,0.02
1019,0.366
7801,0.0003647416413373
10795,0.0939209726443769
5688,0.3410443864229764
11001,0.0003647416413373
632,0.297
5118,0.0114360313315926
1097,0.164
2471,0.31
11541,0.0003647416413373
5789,0.0294516971279373
10778,0.0003647416413373
9444,0.0607294832826747
5540,0.0252219321148825
11655,0.0796960486322188
11832,0.0003647416413373
2473,0.141
7696,0.0003647416413373
3621,0.153
1679,0.032
3142,0.079
4429,0.0328981723237597
9169,0.090273556231003
2500,0.061
10553,0.2359878419452887
6153,0.0153524804177545
2724,0.085
11421,0.0871732522796352
6297,0.0899216710182767
377,0.021
3260,0.014
3766,0.091018276762402
2844,0.038
10296,0.0003647416413373
7556,0.0003647416413373
10232,0.0016413373860182
11283,0.039756838905775
956,0.059
7825,0.0753191489361702
5507,0.3484073107049608
4695,0.0147258485639686
7193,0.0946504559270516
5016,0.192219321148825
952,0.045
7077,0.0003647416413373
10967,0.0003647416413373
11576,0.0003647416413373
9640,0.0541641337386018
8482,0.1367781155015197
282,0.047
5727,0.1250130548302871
7951,0.0229787234042553
9015,0.3793313069908814
11269,0.2184802431610942
3546,0.204
4788,0.028355091383812
1974,0.19
1356,0.034
9546,0.3244376899696048
1353,0.055
7228,0.0003647416413373
9513,0.000547112462006
9891,0.1043161094224923
5024,0.1643342036553524
3668,0.022
2467,0.098
4837,0.0654830287206266
8615,0.0003647416413373
1507,0.126
8579,0.138966565349544
3893,0.0239686684073107
3245,0.199
8230,0.0003647416413373
7234,0.0003647416413373
5171,0.0905483028720626
2728,0.195
4433,0.2539425587467362
4233,0.1408355091383812
3297,0.028
10178,0.2460182370820668
6640,0.0147720364741641
11804,0.2069908814589665
6635,0.1360486322188449
10572,0.0003647416413373
11418,0.2321580547112461
10965,0.0003647416413373
2556,0.035
2400,0.117
6125,0.1706005221932114
3765,0.1596344647519582
6102,0.2769712793733681
11229,0.1234650455927051
9040,0.0003647416413373
3151,0.067
3438,0.026
8564,0.0003647416413373
2277,0.098
8917,0.2691793313069909
11040,0.2781155015197568
527,0.0
3275,0.004
8264,0.000547112462006
434,0.022
877,0.0
6884,0.0003647416413373
2046,0.035
3915,0.1190600522193211
10608,0.3714893617021276
9534,0.0078419452887537
8608,0.0003647416413373
11774,0.0003647416413373
11129,0.3381155015197568
1940,0.051
7688,0.05580547112462
5165,0.0451174934725848
8487,0.1586626139817629
11348,0.0003647416413373
4600,0.2669451697127937
2518,0.079
1055,0.049
3679,0.006
944,0.045
2157,0.175
10446,0.0003647416413373
2651,0.192
3382,0.031
10979,0.0663829787234042
4843,0.0585900783289817
9533,0.0003647416413373
6780,0.0620060790273556
11780,0.0003647416413373
3380,0.021
3170,0.0
2443,0.304
3481,0.068
3919,0.0885117493472584
10689,0.0523404255319148
2215,0.172
9236,0.0003647416413373
10798,0.3032826747720364
7892,0.0003647416413373
10180,0.0217021276595744
11747,0.0399392097264437
2457,0.01
6519,0.0474164133738601
4630,0.0986945169712793
8181,0.0003647416413373
2310,0.193
6445,0.2135562310030395
6697,0.0003647416413373
10182,0.021337386018237
7023,0.0140425531914893
11845,0.26790273556231
3314,0.056
428,0.093
4530,0.1735770234986945
7697,0.0003647416413373
11002,0.0003647416413373
5015,0.2649086161879895
5906,0.0325848563968668
2083,0.247
9066,0.2573252279635258
11046,0.0175075987841945
5292,0.1076240208877284
121,0.12
1870,0.076
3683,0.021
10694,0.3009118541033434
8004,0.11580547112462
3804,0.0007832898172323
11057,0.0003647416413373
11066,0.0003647416413373
3600,0.01
10675,0.0003647416413373
9681,0.0649240121580547
11371,0.2930699088145896
11721,0.0003647416413373
10639,0.0063829787234042
1095,0.025
7920,0.1137993920972644
2897,0.013
5366,0.0349347258485639
5756,0.0036031331592689
5512,0.0860052219321148
6388,0.3226139817629179
6120,0.3720626631853785
4114,0.0307049608355091
675,0.017
4127,0.3811488250652741
6571,0.108693009118541
698,0.064
7781,0.0184194528875379
7121,0.0171428571428571
11351,0.0003647416413373
2904,0.054
5365,0.0502872062663185
5023,0.1489817232375979
7383,0.2686322188449848
5895,0.2812010443864229
8888,0.0370212765957446
10407,0.2241337386018237
10839,0.1541033434650456
1809,0.067
486,0.168
7205,0.0324620060790273
8550,0.1449848024316109
9051,0.0003647416413373
1159,0.153
9583,0.007112462006079
9180,0.0003647416413373
2436,0.007
9461,0.1187234042553191
313,0.035
3228,0.251
7563,0.0003647416413373
6789,0.0003647416413373
10590,0.0003647416413373
4752,0.0643864229765013
4279,0.1250130548302871
8081,0.0003647416413373
645,0.003
4095,0.2216710182767624
2379,0.077
7984,0.0003647416413373
2078,0.169
7959,0.3829787234042553
868,0.086
1109,0.197
9468,0.0003647416413373
11071,0.0036474164133738
8577,0.0501519756838905
6369,0.0003647416413373
7854,0.000547112462006
6068,0.0523237597911227
5807,0.0358746736292428
7766,0.0724012158054711
278,0.032
10904,0.0003647416413373
5311,0.3845953002610965
1069,0.103
7676,0.0904559270516717
49,0.157
373,0.018
6523,0.0636474164133738
3996,0.0568668407310704
24,0.007
2431,0.042
9673,0.0003647416413373
5917,0.1518015665796344
5705,0.3275718015665796
8034,0.0003647416413373
4810,0.2044386422976501
7490,0.3565349544072948
1717,0.057
8865,0.0286322188449848
1615,0.313
10259,0.1480851063829787
1867,0.028
7211,0.0342857142857142
2354,0.176
686,0.341
4494,0.2335770234986945
10565,0.0346504559270516
3630,0.001
4961,0.286840731070496
10632,0.0003647416413373
10887,0.1564741641337386
9345,0.0645592705167173
9868,0.0003647416413373
5378,0.2125848563968668
3734,0.057
4781,0.094621409921671
7861,0.0796960486322188
6709,0.016595744680851
3908,0.1348825065274151
5791,0.0045430809399477
10713,0.0003647416413373
4778,0.3844386422976501
10857,0.0003647416413373
9544,0.3098480243161094
9409,0.367112462006079
696,0.172
8290,0.0625531914893617
530,0.085
4525,0.0968146214099216
9641,0.1528267477203647
11824,0.0003647416413373
1191,0.101
6907,0.2237689969604863
2508,0.001
7167,0.0990273556231003
2636,0.125
10897,0.3288145896656534
6878,0.1588449848024316
4218,0.2843342036553524
11311,0.0080243161094224
10391,0.0003647416413373
6883,0.000547112462006
6381,0.1694224924012158
1238,0.344
1393,0.214
10762,0.0003647416413373
7538,0.0074772036474164
2452,0.153
1741,0.246
2322,0.03
8467,0.000547112462006
3618,0.142
9983,0.0229787234042553
11746,0.0155015197568389
343,0.044
2594,0.035
11443,0.0003647416413373
1138,0.115
10953,0.0003647416413373
464,0.011
6130,0.0126892950391644
1277,0.011
3456,0.07
2428,0.134
10752,0.1189057750759878
8417,0.0003647416413373
4809,0.2860574412532636
6705,0.0003647416413373
10719,0.0003647416413373
2862,0.082
9651,0.0986626139817629
7803,0.0003647416413373
8089,0.0003647416413373
9741,0.1471732522796352
2239,0.122
7462,0.0003647416413373
4355,0.2049086161879895
2185,0.101
10373,0.0382978723404255
6833,0.0138601823708206
7356,0.0184194528875379
5711,0.350443864229765
8190,0.0153191489361702
11231,0.0209726443768996
8171,0.000547112462006
10521,0.0003647416413373
7084,0.000547112462006
1990,0.074
8337,0.0570820668693009
4456,0.0244386422976501
5359,0.2727415143603133
4157,0.3017232375979112
5901,0.0328981723237597
5871,0.3225587467362924
766,0.042
6687,0.0986626139817629
7521,0.0330091185410334
1544,0.006
10561,0.0093009118541033
2788,0.014
3109,0.033
10586,0.0003647416413373
589,0.021
6257,0.0712793733681462
10642,0.0882674772036474
6137,0.0302349869451697
11439,0.0003647416413373
425,0.068
9536,0.0198784194528875
964,0.093
4266,0.0377545691906005
7960,0.3607294832826748
8516,0.0003647416413373
6645,0.0003647416413373
11068,0.0003647416413373
5091,0.0413577023498694
4713,0.034308093994778
4420,0.1710704960835509
6470,0.0235258358662613
5831,0.0303916449086161
9013,0.2748328267477203
10101,0.0003647416413373
10206,0.000547112462006
865,0.114
11669,0.0003647416413373
8229,0.0003647416413373
3949,0.1059007832898172
5693,0.2136814621409921
10368,0.134224924012158
6531,0.1203647416413373
11235,0.000547112462006
1847,0.038
4896,0.268355091383812
2186,0.197
9630,0.0089361702127659
4568,0.188929503916449
2703,0.01
1558,0.199
6834,0.0113069908814589
9382,0.0003647416413373
347,0.012
5329,0.1798433420365534
6235,0.0361879895561357
239,0.067
9507,0.3116717325227963
218,0.226
1722,0.113
1133,0.311
2912,0.017
1745,0.152
156,0.099
11208,0.0003647416413373
8947,0.0003647416413373
7785,0.000547112462006
8480,0.0410334346504559
3194,0.06
7700,0.0003647416413373
7638,0.0541641337386018
7210,0.0490577507598784
3530,0.112
874,0.036
437,0.0
7954,0.1369604863221884
325,0.286
1720,0.066
7866,0.2305167173252279
8595,0.0508814589665653
9092,0.0003647416413373
6513,0.0003647416413373
6167,0.2251174934725848
7268,0.0003647416413373
3571,0.056
6268,0.0036031331592689
7253,0.1141641337386018
8282,0.0003647416413373
7317,0.0003647416413373
4178,0.0358746736292428
10463,0.0942857142857142
908,0.02
4120,0.0225587467362924
9796,0.0775075987841945
7400,0.0291793313069908
9969,0.0076595744680851
1062,0.018
8372,0.0003647416413373
3285,0.073
1641,0.28
11151,0.0003647416413373
6047,0.1854830287206266
5291,0.1319060052219321
4215,0.0834986945169712
2474,0.07
9711,0.0003647416413373
7971,0.2217629179331307
2391,0.001
2962,0.142
10779,0.0003647416413373
9678,0.0116717325227963
10581,0.0003647416413373
448,0.066
10310,0.1442553191489361
5405,0.0042297650130548
11174,0.1256534954407294
10929,0.0382978723404255
7561,0.0003647416413373
8792,0.0209726443768996
3080,0.042
2064,0.085
5972,0.0285117493472584
1037,0.066
5657,0.0670496083550913
5085,0.1627676240208876
3524,0.0
11021,0.0003647416413373
10805,0.0417629179331307
4107,0.3153524804177545
2086,0.164
8534,0.3155015197568389
10842,0.0990273556231003
765,0.061
7473,0.0933738601823708
5123,0.2133681462140992
4717,0.0623498694516971
1317,0.318
6288,0.1684073107049608
7760,0.0209726443768996
9358,0.2593313069908814
7558,0.0003647416413373
5709,0.2276240208877284
2290,0.032
9283,0.0003647416413373
4010,0.1189033942558746
5207,0.2567624020887728
2936,0.175
6293,0.1170234986945169
1149,0.032
10411,0.1254711246200607
3303,0.096
5172,0.2385900783289817
7028,0.0003647416413373
11379,0.0320972644376899
9611,0.0003647416413373
11171,0.1338601823708206
7625,0.0802431610942249
2924,0.057
9456,0.0045592705167173
6262,0.2863707571801566
7284,0.0674772036474164
2674,0.103
9907,0.0003647416413373
6403,0.000547112462006
4353,0.1251697127937336
8292,0.1192705167173252
8456,0.0423100303951367
5668,0.1687206266318537
1923,0.1
6902,0.0353799392097264
8085,0.0003647416413373
4082,0.0355613577023498
7695,0.0003647416413373
8173,0.0003647416413373
9830,0.2629787234042553
1257,0.04
6829,0.2146504559270516
8592,0.0786018237082066
1398,0.192
10159,0.0102127659574468
839,0.043
11315,0.1327659574468085
3612,0.007
7824,0.1119756838905775
9538,0.0645592705167173
4267,0.0112793733681462
93,0.233
1033,0.002
1075,0.345
4556,0.1712271540469973
5839,0.179373368146214
6930,0.0078419452887537
6904,0.0607294832826747
9096,0.0003647416413373
3480,0.145
3009,0.003
6625,0.0419452887537993
3393,0.04
9838,0.1066869300911854
10621,0.0003647416413373
11817,0.0003647416413373
11766,0.0003647416413373
3540,0.001
2632,0.211
8405,0.1980547112462006
5073,0.0573368146214099
936,0.27
2104,0.0
2145,0.041
11666,0.000547112462006
8213,0.1148936170212766
6163,0.0108093994778067
1515,0.041
11639,0.0003647416413373
20,0.066
3698,0.013
6165,0.072219321148825
11415,0.2538601823708206
11085,0.2618844984802431
11128,0.3618237082066869
6437,0.3107598784194528
7022,0.0240729483282674
3054,0.281
2852,0.012
11255,0.0003647416413373
4829,0.00266318537859
1925,0.15
6440,0.200790273556231
7516,0.000547112462006
1508,0.139
10705,0.3242553191489362
1636,0.311
11069,0.0003647416413373
9572,0.0003647416413373
9772,0.0003647416413373
9265,0.217386018237082
1429,0.076
10128,0.3435866261398176
1285,0.006
11555,0.0466869300911854
3361,0.039
10672,0.0003647416413373
147,0.003
1836,0.017
7991,0.0003647416413373
11296,0.0003647416413373
3114,0.162
6807,0.0682066869300911
3017,0.241
11483,0.0003647416413373
10645,0.187112462006079
3526,0.008
6981,0.0003647416413373
11784,0.0003647416413373
628,0.309
11091,0.0413981762917933
2262,0.044
5907,0.3433942558746736
6827,0.053434650455927
4905,0.0570234986945169
4062,0.2273107049608355
5663,0.0051697127937336
10191,0.0003647416413373
11648,0.0102127659574468
5883,0.0078328981723237
6510,0.0003647416413373
6241,0.1604177545691905
4321,0.2960835509138381
5861,0.031331592689295
6590,0.0346504559270516
10157,0.0003647416413373
9876,0.1787234042553191
3625,0.034
1810,0.056
7162,0.1291185410334346
6637,0.0393920972644376
1177,0.048
6110,0.0010966057441253
8356,0.2571428571428571
785,0.028
6565,0.004741641337386
10394,0.0003647416413373
7551,0.000547112462006
605,0.32
4850,0.0253785900783289
2983,0.251
2344,0.004
7351,0.0753191489361702
10774,0.0003647416413373
10209,0.0330091185410334
5664,0.0455874673629242
10602,0.1028571428571428
4830,0.0021932114882506
5646,0.2959268929503916
10540,0.0003647416413373
10226,0.0822492401215805
6205,0.1716971279373368
3223,0.046
3243,0.063
452,0.342
2998,0.025
7694,0.0003647416413373
4070,0.20177545691906
2439,0.187
1121,0.004
10873,0.0003647416413373
1090,0.015
841,0.036
6429,0.1785410334346504
11549,0.0003647416413373
7494,0.0685714285714285
4526,0.1550913838120104
7012,0.3764133738601823
431,0.007
3499,0.001
2406,0.085
9843,0.1293009118541033
2795,0.115
7313,0.0003647416413373
10357,0.1422492401215805
11286,0.000547112462006
903,0.01
6597,0.0003647416413373
11054,0.0003647416413373
5698,0.0211488250652741
8928,0.3204255319148936
9941,0.0826139817629179
9246,0.000547112462006
10173,0.0618237082066869
10801,0.05580547112462
5840,0.1248563968668407
1461,0.05
557,0.004
4236,0.2244908616187989
3952,0.0667362924281984
10230,0.0253495440729483
5087,0.0759791122715404
9042,0.0003647416413373
9530,0.0003647416413373
3667,0.015
5057,0.195195822454308
6547,0.000547112462006
9481,0.0003647416413373
601,0.149
1684,0.153
10,0.313
10946,0.0390273556231003
9905,0.0003647416413373
5532,0.0636031331592689
42,0.358
2807,0.012
7074,0.000547112462006
8643,0.0423100303951367
6566,0.0107598784194528
5776,0.0147258485639686
9988,0.0465045592705167
8461,0.0003647416413373
5533,0.0490339425587467
6237,0.0407310704960835
4685,0.0712793733681462
5817,0.3683028720626631
3645,0.001
6648,0.0003647416413373
4401,0.3012532637075718
5419,0.0421409921671018
8254,0.0244376899696048
4650,0.3104960835509138
2050,0.12
11362,0.0707598784194528
890,0.026
2372,0.0
10451,0.0919148936170212
2109,0.015
1052,0.243
3846,0.2092950391644908
11339,0.0003647416413373
5720,0.2694516971279373
7182,0.0003647416413373
10103,0.0003647416413373
7947,0.0003647416413373
235,0.044
200,0.004
1376,0.07
8994,0.0003647416413373
11528,0.0003647416413373
6797,0.0003647416413373
4398,0.0316449086161879
11503,0.000547112462006
3229,0.158
2281,0.31
9218,0.3572644376899696
8513,0.0003647416413373
4986,0.3170757180156657
1803,0.36
959,0.298
5978,0.0126892950391644
79,0.212
7015,0.1703343465045592
8127,0.0003647416413373
11155,0.0003647416413373
2592,0.106
1394,0.301
4978,0.2777545691906005
8582,0.1340425531914893
2153,0.207
6233,0.0
3604,0.197
11633,0.0003647416413373
8817,0.0782370820668693
10687,0.004741641337386
7179,0.0003647416413373
70,0.099
778,0.129
5667,0.0902349869451697
7066,0.1019452887537994
3997,0.0806788511749347
2806,0.05
11325,0.1708814589665653
9412,0.0654711246200607
10328,0.0003647416413373
1486,0.048
4274,0.0557702349869451
2524,0.071
7809,0.0257142857142857
268,0.325
5723,0.163864229765013
8128,0.0003647416413373
3249,0.09
11017,0.0003647416413373
7856,0.0182370820668693
9094,0.0003647416413373
1072,0.119
11284,0.0341033434650455
830,0.118
3813,0.378798955613577
2057,0.138
11786,0.0003647416413373
3985,0.0819321148825065
7459,0.0003647416413373
184,0.131
1329,0.085
8475,0.0003647416413373
3980,0.3275718015665796
1452,0.254
6765,0.3133130699088146
5918,0.0856919060052219
11591,0.0003647416413373
1950,0.319
7128,0.0003647416413373
9004,0.0003647416413373
3388,0.012
7108,0.1692401215805471
7213,0.0122188449848024
5140,0.0548302872062663
8094,0.0186018237082066
880,0.01
729,0.021
8802,0.0003647416413373
2756,0.23
1361,0.019
9008,0.0280851063829787
5794,0.0128459530026109
2044,0.026
11827,0.0003647416413373
5753,0.0040731070496083
1710,0.013
2130,0.001
3217,0.039
8982,0.0461398176291793
4115,0.0189556135770234
7823,0.0601823708206686
6532,0.1415197568389057
11744,0.0176899696048632
1470,0.025
8414,0.0003647416413373
6201,0.2454830287206265
2937,0.127
2205,0.247
6543,0.0924620060790273
1390,0.163
11581,0.0003647416413373
7917,0.0745896656534954
1099,0.244
5920,0.0100261096605744
1676,0.063
1453,0.233
10589,0.0003647416413373
3551,0.092
2388,0.037
9211,0.1491793313069908
9060,0.0459574468085106
9441,0.0258966565349544
10709,0.0311854103343465
11355,0.0003647416413373
2639,0.027
412,0.061
6111,0.0164490861618798
5985,0.0791122715404699
5163,0.1159268929503916
11592,0.0003647416413373
11833,0.0003647416413373
4495,0.3007832898172323
4582,0.0767624020887728
7598,0.0003647416413373
2686,0.108
3337,0.058
581,0.064
6159,0.0321148825065274
4139,0.1751436031331592
5882,0.0234986945169712
9707,0.0003647416413373
5927,0.1024543080939947
1931,0.293
2420,0.262
9999,0.0003647416413373
86,0.014
3144,0.119
3684,0.001
4286,0.1820365535248041
5325,0.0095561357702349
503,0.126
10063,0.009483282674772
5484,0.0589033942558746
9618,0.0003647416413373
5584,0.0344647519582245
4054,0.0010966057441253
10601,0.0589057750759878
8468,0.0003647416413373
9002,0.0003647416413373
5357,0.2982767624020887
10418,0.3175075987841945
5938,0.0211488250652741
5547,0.0701827676240208
1414,0.241
9571,0.0003647416413373
5463,0.3767624020887727
7445,0.2006079027355623
11409,0.0703951367781155
8789,0.0884498480243161
8027,0.000547112462006
4755,0.0252219321148825
5795,0.02177545691906
9466,0.0003647416413373
3313,0.11
1647,0.136
5416,0.0603133159268929
5844,0.0159791122715404
6441,0.1887537993920972
10530,0.0003647416413373
5262,0.0072062663185378
9122,0.0869908814589665
11484,0.0003647416413373
7404,0.0003647416413373
11274,0.0767781155015197
7163,0.1013981762917933
10620,0.0003647416413373
1525,0.316
5712,0.2638120104438642
10831,0.0031003039513677
1234,0.244
2539,0.185
5166,0.0134725848563968
11587,0.0003647416413373
9669,0.0003647416413373
7134,0.0003647416413373
10686,0.0003647416413373
7309,0.0114893617021276
7783,0.0169604863221884
26,0.005
9250,0.0133130699088145
7290,0.1132522796352583
4769,0.1821932114882506
10662,0.0227963525835866
3518,0.143
587,0.0
3088,0.241
3040,0.017
9053,0.0003647416413373
6041,0.3582767624020887
2136,0.053
136,0.027
6629,0.18
7122,0.0083890577507598
2221,0.048
7606,0.0003647416413373
4216,0.1442819843342036
10624,0.0003647416413373
67,0.273
1579,0.209
3660,0.001
1521,0.163
9125,0.1650455927051671
11446,0.0003647416413373
4213,0.0072062663185378
8544,0.2555015197568389
2929,0.056
6350,0.1692401215805471
4606,0.0440208877284595
8740,0.2544072948328267
11043,0.1677811550151975
3871,0.277911227154047
5519,0.0159791122715404
10017,0.0133130699088145
5190,0.0108093994778067
1146,0.012
9906,0.0003647416413373
4571,0.2169712793733681
7879,0.0596352583586626
11135,0.2551367781155015
423,0.316
6400,0.0403039513677811
8325,0.0003647416413373
3404,0.016
4564,0.3015665796344647
2764,0.028
3335,0.067
492,0.054
7530,0.0306382978723404
442,0.295
1454,0.187
3676,0.015
6185,0.2829242819843341
3301,0.044
4003,0.1004177545691906
9377,0.0003647416413373
507,0.174
11176,0.2844984802431611
682,0.282
907,0.013
7568,0.0306382978723404
2961,0.11
7567,0.0102127659574468
5040,0.1585378590078328
9547,0.1387841945288754
9393,0.0634650455927051
1591,0.115
11366,0.1333130699088145
5124,0.1375456919060052
6487,0.1955015197568389
1054,0.182
1220,0.019
8585,0.1546504559270516
3466,0.018
5306,0.028355091383812
3127,0.065
9862,0.0003647416413373
3133,0.081
2742,0.025
4198,0.1612010443864229
1406,0.015
11136,0.3045592705167173
5748,0.1276762402088772
10853,0.0448632218844984
3364,0.051
5218,0.0189556135770234
5483,0.1027676240208877
1204,0.044
4701,0.1264229765013054
1400,0.115
9271,0.0651063829787234
7367,0.0003647416413373
9484,0.0003647416413373
11463,0.200790273556231
11522,0.0258966565349544
3927,0.0073629242819843
8854,0.0003647416413373
8930,0.1081458966565349
161,0.117
10740,0.1553799392097264
8907,0.0003647416413373
11492,0.0003647416413373
780,0.127
2855,0.011
1001,0.045
126,0.151
7418,0.0003647416413373
6311,0.3166057441253263
4049,0.0128459530026109
9,0.133
8002,0.0696656534954407
728,0.067
2134,0.029
7925,0.0539817629179331
7047,0.0176899696048632
5307,0.0642297650130548
5561,0.0753524804177545
2470,0.154
1854,0.233
3967,0.2547258485639686
8606,0.0003647416413373
11168,0.0178723404255319
9284,0.0003647416413373
2579,0.028
10771,0.0003647416413373
8055,0.3572644376899696
150,0.024
6933,0.0003647416413373
2167,0.134
8116,0.2571428571428571
8335,0.0328267477203647
410,0.017
1412,0.23
3123,0.012
2235,0.291
10568,0.0003647416413373
4453,0.0805221932114882
812,0.062
11162,0.0003647416413373
4574,0.0852219321148825
1596,0.1
10052,0.0003647416413373
2082,0.246
3267,0.092
1635,0.303
678,0.011
2049,0.013
10262,0.2956231003039513
9944,0.0087537993920972
1247,0.024
6997,0.0158662613981762
6461,0.0003647416413373
6742,0.0003647416413373
9909,0.0003647416413373
11114,0.0003647416413373
9272,0.0085714285714285
2627,0.257
4423,0.0321148825065274
7279,0.000547112462006
5804,0.1016710182767623
2901,0.021
8031,0.0003647416413373
3015,0.157
4265,0.0939947780678851
6792,0.000547112462006
10533,0.0003647416413373
2791,0.041
1203,0.03
2946,0.131
11024,0.0136778115501519
3241,0.055
11507,0.1404255319148936
8330,0.0003647416413373
9291,0.0003647416413373
5374,0.2179112271540469
9248,0.0344680851063829
9849,0.0003647416413373
3721,0.061
7935,0.0003647416413373
1704,0.063
1265,0.329
872,0.058
540,0.11
1748,0.3
8117,0.1865653495440729
420,0.329
11336,0.0003647416413373
2585,0.253
191,0.105
6837,0.0003647416413373
11354,0.0003647416413373
5261,0.0173890339425587
8465,0.0003647416413373
3506,0.045
5897,0.3159791122715404
2234,0.298
6661,0.011854103343465
6320,0.0003647416413373
5498,0.0111227154046997
451,0.277
10827,0.0003647416413373
5071,0.0278851174934725
1282,0.023
5032,0.2465796344647519
8720,0.0257142857142857
10900,0.0838905775075987
11349,0.0003647416413373
5477,0.0554569190600522
10807,0.005288753799392
1814,0.014
3801,0.0307049608355091
2484,0.001
9637,0.2135562310030395
8827,0.3585410334346504
4927,0.0161357702349869
6562,0.0003647416413373
7946,0.0003647416413373
1551,0.21
4757,0.0021932114882506
2015,0.037
9447,0.3773252279635258
7124,0.0003647416413373
10899,0.0419452887537993
2032,0.139
7535,0.0631003039513677
100,0.148
9088,0.0003647416413373
7830,0.0153191489361702
3296,0.029
7283,0.0609118541033434
3020,0.28
6664,0.0640121580547112
10661,0.0975683890577507
6452,0.0003647416413373
9034,0.000547112462006
7701,0.0003647416413373
4253,0.3653263707571801
3638,0.09
10777,0.0003647416413373
6821,0.1584802431610942
3469,0.001
8066,0.3499696048632219
243,0.11
1705,0.06
7414,0.0003647416413373
9204,0.0795136778115501
9151,0.0169604863221884
4957,0.1306527415143603
2797,0.057
972,0.041
11794,0.0306382978723404
2426,0.203
8986,0.0003647416413373
10243,0.0003647416413373
3650,0.022
7527,0.1028571428571428
2970,0.057
1124,0.041
159,0.148
8025,0.0184194528875379
4844,0.0891383812010443
8719,0.0180547112462006
5078,0.173107049608355
401,0.036
2072,0.02
7021,0.0271732522796352
4758,0.0100261096605744
10623,0.0003647416413373
356,0.14
554,0.023
1288,0.11
6990,0.0003647416413373
7585,0.163951367781155
4697,0.02177545691906
7511,0.0003647416413373
7366,0.0003647416413373
1723,0.099
8569,0.0003647416413373
9553,0.1331306990881459
2441,0.26
10791,0.0968389057750759
6044,0.1893994778067885
8759,0.0003647416413373
2025,0.06
6423,0.0248024316109422
3745,0.2003655352480417
10628,0.0003647416413373
3930,0.0947780678851174
10254,0.000547112462006
10085,0.0640121580547112
5732,0.0720626631853785
2210,0.031
7093,0.0266261398176291
2182,0.172
5592,0.0267885117493472
8689,0.3003647416413373
11789,0.0003647416413373
9937,0.1351367781155015
3271,0.058
10392,0.0003647416413373
7931,0.000547112462006
7321,0.0003647416413373
757,0.052
6822,0.1435258358662614
1905,0.121
11008,0.0003647416413373
8714,0.0003647416413373
2959,0.04
7186,0.0003647416413373
6048,0.088041775456919
2337,0.152
2147,0.026
5187,0.1992689295039164
7363,0.000547112462006
11093,0.0085714285714285
462,0.025
5522,0.2133681462140992
3182,0.011
10882,0.0523404255319148
206,0.044
11504,0.0062006079027355
4580,0.0300783289817232
11027,0.0319148936170212
3648,0.018
11582,0.0003647416413373
11487,0.0003647416413373
1886,0.111
6747,0.0003647416413373
8978,0.2648024316109422
9431,0.0003647416413373
5304,0.0007832898172323
2915,0.003
7467,0.000547112462006
5802,0.0888250652741514
1336,0.061
2876,0.08
1597,0.057
5862,0.0302349869451697
3055,0.28
4599,0.2356135770234986
1715,0.02
7045,0.011854103343465
1844,0.021
7974,0.1345896656534954
10171,0.2337993920972644
10292,0.0003647416413373
3783,0.2418798955613576
7715,0.1152583586626139
2818,0.101
6585,0.0970212765957446
6617,0.0649240121580547
11447,0.0003647416413373
2653,0.193
985,0.158
1947,0.234
8627,0.0570820668693009
7710,0.0576291793313069
1093,0.025
5385,0.0609399477806788
10903,0.0007294832826747
5728,0.0632898172323759
6861,0.2958054711246201
3598,0.002
5323,0.0119060052219321
4820,0.192532637075718
321,0.096
2948,0.093
6542,0.1820060790273556
5523,0.3513838120104438
6147,0.008929503916449
7371,0.0003647416413373
2979,0.207
7949,0.0105775075987841
6693,0.0003647416413373
9165,0.1933130699088145
10467,0.0357446808510638
2433,0.044
2213,0.068
1180,0.214
8224,0.000547112462006
9568,0.0003647416413373
10812,0.0003647416413373
1193,0.073
9960,0.0003647416413373
4971,0.0285117493472584
