,TempOut,OutHum,DewPt,WindSpeed,Bar,Rain,SolarRad,SolarEnergy,Temp_Pressure_ratio
5987,13.8,72.0,8.9,1,762.0,0.0,79.0,3.4,0.0181102362204724
11838,13.8,93.0,12.7,1,765.7,0.0,0.0,0.0,0.0180227243045579
7359,19.5,55.0,10.2,0,763.7,0.0,47.0,2.02,0.0255335864868403
3088,14.2,86.0,11.9,2,743.2,0.0,164.0,7.05,0.0191065662002152
2364,21.1,64.0,14.0,0,756.6,0.0,303.0,13.03,0.0278879196404969
1070,20.9,75.0,16.3,0,759.9,0.0,301.0,12.94,0.0275036188972233
4457,18.3,66.0,11.9,1,764.4,0.0,35.0,1.51,0.0239403453689167
10446,15.5,91.0,14.0,0,762.1,0.0,0.0,0.0,0.0203385382495735
7714,14.8,86.0,12.5,4,759.6,0.0,82.0,3.53,0.0194839389152185
2275,10.3,94.0,9.4,0,758.9,0.0,8.0,0.34,0.0135722756621425
9828,14.0,79.0,10.4,2,754.2,0.0,149.0,6.41,0.0185627154600901
7037,13.4,80.0,10.1,0,761.9,0.0,0.0,0.0,0.017587609922562
5770,14.1,97.0,13.6,1,745.1,0.0,22.0,0.95,0.0189236344114883
2814,9.6,86.0,7.4,0,759.1,0.0,183.0,7.87,0.0126465551310762
10966,13.7,91.0,12.2,0,761.9,0.0,0.0,0.0,0.0179813623835148
326,16.4,65.0,9.8,1,758.8,0.0,413.0,17.76,0.0216130732735898
915,14.7,95.0,13.9,0,756.3,0.0,62.0,2.67,0.0194367314557715
211,16.4,62.0,9.1,1,764.0,0.0,739.0,31.78,0.0214659685863874
9730,8.8,86.0,6.6,1,759.4,0.0,31.0,1.33,0.0115880958651567
8270,19.5,78.0,15.6,1,756.5,0.0,0.0,0.0,0.0257766027759418
8864,17.3,88.0,15.3,0,750.4,0.0,20.0,0.86,0.0230543710021321
10015,14.9,95.0,14.2,1,748.9,0.0,0.0,0.0,0.0198958472426225
3821,23.1,53.0,13.0,0,768.3,0.0,130.0,5.59,0.0300663803201874
751,20.6,69.0,14.7,3,746.0,0.0,304.0,13.07,0.0276139410187667
9916,8.5,84.0,5.9,0,760.9,0.0,0.0,0.0,0.0111709817321592
10298,12.8,87.0,10.7,0,762.3,0.0,0.0,0.0,0.0167912895185622
7303,19.3,60.0,11.3,1,760.9,0.0,635.0,27.31,0.0253646996977263
2924,16.4,90.0,14.8,1,762.1,0.0,103.0,4.43,0.0215194856318068
11026,15.4,95.0,14.6,0,759.2,0.0,28.0,1.2,0.0202845100105374
3682,11.9,89.0,10.1,1,742.7,0.0,51.0,2.19,0.0160226201696512
2395,15.4,92.0,14.1,0,754.7,0.0,47.0,2.02,0.0204054591228302
10441,14.8,90.0,13.2,0,762.8,0.0,0.0,0.0,0.0194022024121657
2059,15.3,66.0,9.0,2,755.1,0.0,498.0,21.42,0.0202622169249106
2978,14.2,97.0,13.7,0,762.1,0.0,69.0,2.97,0.0186327253641254
1963,17.0,54.0,7.6,2,753.8,0.0,299.0,12.86,0.0225524011674184
10734,10.9,86.0,8.6,0,764.0,0.0,0.0,0.0,0.0142670157068062
11352,10.8,84.0,8.2,0,764.3,0.0,0.0,0.0,0.0141305769985607
5520,18.0,89.0,16.2,2,765.5,0.0,11.0,0.47,0.023514043109079
6982,19.5,66.0,13.0,0,763.2,0.0,1.0,0.04,0.0255503144654088
3414,14.2,85.0,11.7,6,754.5,0.0,310.0,13.33,0.0188204108681245
10507,17.1,85.0,14.5,1,759.4,0.0,166.0,7.14,0.0225177771925204
7095,12.3,78.0,8.6,0,760.0,0.0,51.0,2.19,0.0161842105263157
6757,10.8,83.0,8.1,0,764.6,0.0,4.0,0.17,0.0141250326968349
8365,21.7,69.0,15.8,1,764.3,0.0,12.0,0.52,0.0283919926730341
7010,20.2,64.0,13.1,1,762.2,0.0,559.0,24.04,0.0265022303857255
5822,17.1,86.0,14.7,3,749.8,0.0,199.0,8.56,0.0228060816217658
11761,20.0,60.0,12.0,3,765.9,0.0,341.0,14.66,0.0261130695913304
1060,25.7,55.0,16.0,2,758.7,0.0,436.0,18.75,0.0338737313826281
6581,15.7,71.0,10.4,2,768.1,0.0,133.0,5.72,0.0204400468688972
7908,17.1,95.0,16.2,0,752.9,0.0,84.0,3.61,0.0227121795723203
2732,15.4,77.0,11.4,0,761.1,0.0,282.0,12.13,0.0202338720273288
6752,12.0,80.0,8.7,0,765.5,0.0,0.0,0.0,0.015676028739386
803,20.4,54.0,10.8,1,755.5,0.0,763.0,32.81,0.0270019854401058
10812,15.0,80.0,11.6,0,764.8,0.0,0.0,0.0,0.019612970711297
4327,19.2,65.0,12.4,4,753.8,0.0,420.0,18.06,0.025470947200849
6433,21.8,47.0,10.0,1,768.8,0.0,800.0,34.4,0.0283558792924037
3943,16.9,69.0,11.2,0,767.4,0.0,89.0,3.83,0.0220224133437581
6135,15.8,89.0,14.0,5,752.2,0.0,73.0,3.14,0.0210050518479127
10774,12.9,82.0,9.9,0,763.7,0.0,0.0,0.0,0.0168914495220636
10297,13.1,87.0,10.9,0,762.3,0.0,0.0,0.0,0.0171848353666535
10255,12.7,89.0,10.9,1,759.2,0.0,0.0,0.0,0.0167281348788198
10930,13.7,91.0,12.2,0,765.5,0.0,21.0,0.9,0.0178967994774657
8053,17.4,91.0,16.0,1,763.3,0.0,172.0,7.4,0.022795755273156
10439,14.8,89.0,13.0,0,763.0,0.0,0.0,0.0,0.019397116644823
2808,17.7,52.0,7.7,2,753.4,0.0,72.0,3.1,0.0234934961507831
3505,10.2,94.0,9.2,2,735.5,0.0,87.0,3.74,0.0138681169272603
2276,11.2,95.0,10.5,0,758.9,0.0,29.0,1.25,0.0147582026617472
8279,18.7,90.0,17.0,0,757.6,0.0,0.0,0.0,0.0246832101372756
104,23.1,50.0,12.1,0,761.9,0.0,569.0,24.47,0.0303189394933718
8566,21.6,77.0,17.4,0,759.1,0.0,0.0,0.0,0.0284547490449216
3239,16.6,87.0,14.4,2,752.4,0.0,53.0,2.28,0.0220627325890483
10896,21.9,59.0,13.6,1,767.6,0.0,328.0,14.11,0.0285304846274101
572,17.8,57.0,9.1,1,752.4,0.0,735.0,31.61,0.0236576289207868
6227,11.6,78.0,7.9,6,743.7,0.0,127.0,5.46,0.0155976872394782
10253,13.1,87.0,11.0,0,759.1,0.0,0.0,0.0,0.0172572783559478
5556,22.6,64.0,15.4,1,767.7,0.0,432.0,18.58,0.0294385827797316
10093,16.8,81.0,13.6,0,757.7,0.0,0.0,0.0,0.0221723637323478
10291,14.4,85.0,12.0,0,762.2,0.0,0.0,0.0,0.0188926790868538
958,19.2,84.0,16.5,1,749.2,0.0,256.0,11.01,0.0256273358248798
819,19.8,61.0,12.1,3,758.5,0.0,132.0,5.68,0.0261041529334212
1219,26.7,59.0,18.0,0,760.0,0.0,727.0,31.27,0.0351315789473684
6822,18.8,56.0,9.9,1,764.3,0.0,296.0,12.73,0.0245976710715687
8752,21.8,66.0,15.1,0,758.5,0.0,0.0,0.0,0.0287409360580092
7113,19.8,52.0,9.7,2,759.0,0.0,534.0,22.96,0.0260869565217391
2384,19.2,78.0,15.3,1,755.2,0.0,328.0,14.11,0.0254237288135593
929,14.5,96.0,13.9,0,755.0,0.0,99.0,4.26,0.019205298013245
4391,21.2,51.0,10.6,1,759.8,0.0,178.0,7.65,0.0279020794946038
545,16.8,73.0,11.9,0,750.5,0.0,109.0,4.69,0.0223850766155896
2228,16.1,90.0,14.5,2,754.4,0.0,47.0,2.02,0.0213414634146341
4763,17.9,92.0,16.6,2,753.1,0.0,25.0,1.08,0.0237684238480945
7606,14.4,78.0,10.6,0,755.8,0.0,0.0,0.0,0.0190526594337126
11677,15.6,93.0,14.5,0,762.8,0.0,0.0,0.0,0.0204509701101206
9926,13.3,70.0,7.9,1,761.9,0.0,82.0,3.53,0.0174563591022443
9048,18.7,79.0,15.0,0,757.7,0.0,0.0,0.0,0.024679952487792
1300,27.8,48.0,15.8,1,755.5,0.0,901.0,38.75,0.0367968232958305
6619,14.2,79.0,10.6,2,767.7,0.0,122.0,5.25,0.0184968086492119
9661,14.3,83.0,11.5,1,755.3,0.0,0.0,0.0,0.0189328743545611
6137,16.0,87.0,13.8,5,751.7,0.0,50.0,2.15,0.0212850871358254
4217,13.3,81.0,10.1,0,760.8,0.0,10.0,0.43,0.0174815983175604
